serial,year,asecwt,nchild,ftotval
85238,2022,2634.89,0,38976
85239,2022,3341.02,1,8600
85240,2022,3096.73,0,71208
85241,2022,2541.7,0,20002
85242,2022,1816.93,0,425503
85243,2022,1958.87,0,120200
85244,2022,2484.47,0,31981
85245,2022,2264.47,1,83545
85246,2022,2158.75,2,269736
85247,2022,2062.02,1,244500
85248,2022,2251.03,1,270000
85249,2022,2140.84,0,160520
85250,2022,2236.54,0,164785
85251,2022,2439.33,0,26694
85252,2022,2203.77,2,611027
85253,2022,2081.21,2,55020
85254,2022,3538.59,0,30015
85255,2022,2549.56,1,56216
85256,2022,1977.99,0,129120
85257,2022,2365.78,0,37810
85258,2022,2528.37,0,54500
85259,2022,2757.8,0,92318
85260,2022,2494.19,0,50001
85261,2022,2241.1,2,357171
85262,2022,2175.93,2,221751
85263,2022,2569.85,2,220760
85264,2022,1926.67,0,181150
85265,2022,2138.05,2,77520
85266,2022,2442.97,1,325000
85267,2022,2009.2,1,69310
85268,2022,2101.77,1,50000
85269,2022,2071.2,0,58696
85270,2022,2114.28,0,100000
85271,2022,3298.11,1,230920
85272,2022,2214.03,1,137211
85273,2022,2603.3,0,74000
85274,2022,2388.16,1,81132
85275,2022,2662.46,2,30002
85276,2022,2032.41,3,317150
85277,2022,2510.14,1,307232
85279,2022,2580.19,1,124872
85280,2022,4467.82,0,190201
85281,2022,1968.01,0,145000
85283,2022,3846.74,0,143901
85284,2022,3846.74,0,171280
85285,2022,3791.28,0,44126
85286,2022,2495.39,1,1251002
85287,2022,2590.91,1,50000
85288,2022,1972.75,1,8000
85289,2022,4522.51,0,210060
85290,2022,4005.19,0,11496
85291,2022,2090.69,0,54000
85292,2022,3864.68,0,79454
85293,2022,3687.88,0,47484
85294,2022,4142.51,0,135040
85295,2022,2241.26,2,1800
85296,2022,2008.09,2,118748
85297,2022,2052.34,0,153510
85298,2022,6644.16,0,187095
85299,2022,2424.14,0,74034
85300,2022,2380.31,2,187840
85301,2022,3846.74,0,93664
85304,2022,3985.42,0,56030
85305,2022,1929.64,0,179650
85306,2022,2132.33,1,69411
85307,2022,4309.81,0,29504
85308,2022,4161.83,0,137722
85309,2022,2272.09,1,583618
85310,2022,4371.45,0,299081
85311,2022,4303.1,0,135010
85312,2022,5474.64,0,36480
85314,2022,3900.94,0,584249
85315,2022,2216.36,2,313801
85317,2022,3331.13,0,25219
85318,2022,5580.81,0,70508
85319,2022,5340.93,0,27013
85320,2022,3346.67,0,26983
85321,2022,4205.38,0,20000
85322,2022,1907.49,1,35130
85323,2022,1790.68,4,30016
85325,2022,3882.33,0,43228
85326,2022,3808.97,0,21003
85327,2022,3864.68,1,41574
85328,2022,4560.58,0,45740
85330,2022,4169.3,1,162538
85331,2022,3739.48,0,123676
85334,2022,3627.82,0,2100
85335,2022,2380.31,3,143804
85336,2022,2109.33,1,117601
85337,2022,1817.09,0,192180
85338,2022,2292.66,2,301041
85339,2022,1929.64,3,211053
85340,2022,1812.93,1,86000
85341,2022,2554.15,0,145954
85342,2022,3774.12,0,231752
85343,2022,2263.09,2,100080
85344,2022,3871.68,0,139810
85345,2022,3810.77,0,152972
85346,2022,3259.56,0,90269
85347,2022,2041.89,1,149135
85348,2022,2061.89,2,401584
85349,2022,4371.45,0,417102
85350,2022,2214.47,2,44843
85351,2022,2222.04,3,511000
85352,2022,4125.31,0,87210
85353,2022,4488.66,0,67017
85354,2022,2833.2,0,302002
85355,2022,2318.31,2,73501
85356,2022,2573.82,2,112112
85357,2022,4104.11,0,322820
85359,2022,1693.67,3,309062
85360,2022,3979.56,1,103200
85361,2022,3746.61,2,44975
85362,2022,1988.6,1,91005
85363,2022,3951.62,1,22050
85364,2022,2505.17,2,196756
85365,2022,5033.17,0,180296
85366,2022,2217.01,2,349393
85367,2022,1973.03,1,394000
85369,2022,1871.5,2,76000
85370,2022,2206.07,3,41125
85375,2022,2561.86,0,213711
85376,2022,2507.21,1,172100
85378,2022,1742.39,0,51198
85379,2022,3891.31,1,178772
85380,2022,2289.19,1,103223
85383,2022,2041.89,2,160610
85387,2022,3081.52,1,33000
85389,2022,1750.52,2,7200
85390,2022,1750.52,1,201800
85391,2022,6032.75,0,19645
85392,2022,1980.96,0,48000
85393,2022,1809.21,0,41192
85394,2022,3882.83,0,5000
85395,2022,2277.49,0,73458
85396,2022,2185.09,2,92816
85397,2022,2082.88,2,251620
85398,2022,2195.29,0,68250
85399,2022,1639.05,2,308211
85401,2022,3899.13,0,58400
85402,2022,2289.19,1,96000
85405,2022,1812.93,0,73807
85407,2022,4924.76,0,178310
85409,2022,2694.23,0,92277
85422,2022,3703.14,0,27801
85424,2022,2114.87,2,378630
85425,2022,2289.46,0,55000
85426,2022,4146.78,2,147017
85427,2022,2472.4,0,22302
85428,2022,2295.58,0,30415
85429,2022,2322.66,0,122151
85430,2022,2385.8,0,66010
85431,2022,2424.67,1,49082
85432,2022,2600.93,2,46000
85433,2022,2068.47,3,29000
85434,2022,2395.9,2,140277
85435,2022,3204.54,4,24648
85436,2022,2417.2,0,58001
85439,2022,1989.96,0,25644
85440,2022,1974.23,0,180000
85441,2022,2600.6,1,131100
85443,2022,2732.53,0,17802
85444,2022,2050.74,0,161501
85445,2022,3207.96,1,131049
85447,2022,2377.02,2,140800
85448,2022,2965.88,0,19104
85451,2022,3389.88,1,34901
85452,2022,2963.52,1,100080
85453,2022,3172.73,0,145360
85455,2022,2846.96,0,8136
85456,2022,2697.04,2,22690
85457,2022,2100.5,2,48207
85458,2022,2238.97,2,109121
85459,2022,3004.45,0,60076
85460,2022,2458.03,2,100300
85461,2022,2656.33,1,197400
85462,2022,3586.84,0,293930
85463,2022,2418.48,3,268207
85464,2022,2574.06,2,220585
85465,2022,2902.03,2,433160
85466,2022,2085.17,2,173830
85467,2022,2228.06,3,49221
85468,2022,2445.52,0,15965
85469,2022,1804.45,2,184317
85470,2022,3528.21,0,202301
85471,2022,2504.77,0,12000
85472,2022,2331.75,3,605048
85473,2022,1761.62,2,502425
85474,2022,2426.59,0,131459
85475,2022,2403.6,1,188034
85476,2022,2460.13,1,89503
85477,2022,2139.19,1,96025
85478,2022,3403.4,0,140011
85479,2022,3492.14,0,79382
85480,2022,3746.61,0,261693
85482,2022,3889.74,0,225225
85483,2022,2124.78,1,333405
85484,2022,3893.06,0,14267
85485,2022,4161.61,0,0
85486,2022,3722.61,0,70005
85487,2022,2128.61,2,46000
85488,2022,2561.86,2,221581
85489,2022,2169.38,2,317510
85490,2022,3549.84,0,143205
85491,2022,3891.31,1,183113
85492,2022,3900.94,1,166410
85493,2022,3244.43,0,203017
85494,2022,2227.76,1,76004
85495,2022,4104.11,0,60303
85496,2022,1817.09,2,83001
85497,2022,3774.12,0,179851
85501,2022,2200.27,3,171922
85502,2022,4799.16,0,133011
85503,2022,1936.13,3,30000
85505,2022,4346.83,0,1
85507,2022,2529.54,2,324941
85515,2022,2313.02,0,19650
85516,2022,2194.67,2,40002
85517,2022,2189.17,1,326720
85518,2022,3300.35,0,80300
85519,2022,2396.01,0,60001
85520,2022,3021.33,1,197791
85521,2022,2633.07,1,73004
85523,2022,2354.38,3,351083
85525,2022,2640.17,0,17815
85526,2022,2313.34,2,266160
85527,2022,1950.38,0,140011
85528,2022,2126.3,0,14772
85529,2022,5729.91,0,99410
85530,2022,2368.57,0,11160
85531,2022,2401.42,0,17599
85532,2022,2731.93,0,16000
85533,2022,4266.73,0,108831
85534,2022,2071.37,3,63009
85535,2022,2167.88,0,65701
85536,2022,5289.29,0,1500
85537,2022,4027.84,0,182503
85538,2022,3961.47,0,186000
85539,2022,4126.05,0,240212
85540,2022,3724.77,0,71944
85541,2022,4492.79,0,148146
85544,2022,4003.33,0,129461
85545,2022,3955.2,0,99360
85546,2022,1828.73,0,178308
85547,2022,2488.92,0,12948
85548,2022,2820.95,0,1136938
85549,2022,2293.7,1,94753
85551,2022,2160.07,0,15801
85552,2022,2227.7,0,290112
85553,2022,2660.15,0,104000
85554,2022,4569.64,0,127684
85555,2022,5713.09,0,102512
85557,2022,1936.13,4,64000
85558,2022,1923.47,0,11
85559,2022,4185.85,0,213501
85560,2022,2597.14,2,476171
85561,2022,3995.3,0,128150
85562,2022,2488.92,1,133122
85564,2022,2295.75,0,217172
85565,2022,1861.38,0,212638
85566,2022,2820.95,0,48007
85568,2022,3843.39,0,257593
85570,2022,2686.74,0,36001
85571,2022,4766.81,0,190858
85572,2022,3725.34,0,11577
85573,2022,2675.38,0,199231
85574,2022,2727.54,0,88530
85575,2022,4461.7,1,120031
85576,2022,2234.71,0,34159
85577,2022,3846.74,0,72115
85580,2022,4235.75,0,131000
85582,2022,5303.33,0,118152
85583,2022,2500.53,0,22772
85584,2022,2292.66,0,50254
85585,2022,2228.89,0,21007
85586,2022,5167.67,0,403906
85587,2022,3786.43,0,427357
85588,2022,4374.01,0,60410
85589,2022,3864.68,0,51993
85590,2022,1895.13,1,36986
85591,2022,2744.15,0,315082
85592,2022,2383.77,0,302102
85593,2022,1920.68,2,252432
85595,2022,5303.33,0,14000
85596,2022,2252.75,0,75033
85597,2022,2228.89,0,11385
85598,2022,2488.92,0,19641
85606,2022,5082.72,0,70005
85608,2022,2075.75,1,330228
85609,2022,4931.87,1,138950
85610,2022,2475.94,2,50004
85611,2022,2275.59,1,130600
85612,2022,2356.31,1,4310
85615,2022,2544.9,0,18672
85619,2022,5059.12,0,44010
85620,2022,4585.2,0,85060
85621,2022,1978.57,0,277110
85622,2022,1911.94,0,90322
85623,2022,3893.06,0,441140
85624,2022,2292.66,0,52818
85625,2022,2361.33,3,103002
85626,2022,1911.94,0,91105
85627,2022,2306.43,0,65001
85628,2022,4892.35,0,125010
85638,2022,5624.05,0,121798
85663,2022,2104.95,0,310361
85664,2022,2512.51,0,96270
85665,2022,2530.78,0,13782
85666,2022,2530.78,0,309
85668,2022,2439.19,1,180031
85673,2022,2986.22,0,14382
85675,2022,2921.18,0,31524
85676,2022,2986.87,0,10000
85678,2022,2467.14,0,217595
85679,2022,2257.56,0,24125
85681,2022,2794.84,0,25783
85682,2022,2412.32,0,308280
85684,2022,5873.1,1,124076
85685,2022,3671.85,0,22320
85686,2022,2788.69,2,257079
85687,2022,2996.84,1,454024
85688,2022,2731.48,0,14982
85689,2022,2524.58,1,12600
85690,2022,2404.42,1,211496
85691,2022,2825.23,0,78100
85692,2022,3091.76,1,12000
85693,2022,3043.79,0,60042
85694,2022,2586.74,1,238061
85695,2022,3182.79,0,20
85696,2022,2652.73,0,72728
85697,2022,2664.21,2,142635
85698,2022,2303.53,1,180684
85699,2022,2236.54,2,428022
85700,2022,2439.33,0,211976
85701,2022,1900.52,0,85000
85702,2022,2045.14,3,1102001
85703,2022,2783.01,0,63852
85704,2022,2065.17,0,270820
85705,2022,2467.03,0,237002
85706,2022,2408.29,0,80503
85707,2022,2310.01,0,70784
85708,2022,2262.61,0,238215
85709,2022,2311.86,0,21402
85710,2022,2396.45,0,55200
85711,2022,2056.65,0,60000
85712,2022,4085.05,0,251054
85713,2022,2512.91,0,52741
85714,2022,2297.11,0,61000
85715,2022,4109.95,0,42024
85716,2022,3083.51,2,1242725
85717,2022,4441.07,0,61193
85719,2022,4324.61,0,120600
85720,2022,1988.53,3,87987
85721,2022,3626.3,0,135460
85722,2022,2289.19,0,101532
85723,2022,2014.98,0,48000
85725,2022,3739.72,1,251292
85727,2022,3882.83,0,100353
85728,2022,2414.76,0,20306
85729,2022,2411.5,1,330802
85731,2022,2124.55,2,659204
85733,2022,2146.95,0,170014
85735,2022,2035.34,0,212473
85736,2022,1870.69,0,36622
85737,2022,1825.57,0,59601
85738,2022,4301.33,0,21300
85739,2022,2032.41,1,277709
85740,2022,1726.03,2,205323
85741,2022,4835.4,0,61066
85742,2022,4395.73,0,564600
85743,2022,1577.71,0,34789
85746,2022,4680.32,0,3680
85747,2022,1817.09,2,53502
85748,2022,4490.41,0,271319
85749,2022,2297.96,0,13049
85750,2022,3244.43,0,41264
85751,2022,5156.03,0,53382
85752,2022,2164.93,0,1190095
85753,2022,2007.73,0,91899
85754,2022,2169.38,2,150155
85755,2022,3585.46,0,1
85756,2022,2332.55,0,168574
85758,2022,3941.39,0,204207
85759,2022,2159.64,0,30000
85760,2022,2073.21,3,37500
85761,2022,4007.55,0,175007
85762,2022,3709.83,0,40652
85763,2022,5453.63,2,57000
85764,2022,2224.51,0,113615
85765,2022,2070.84,1,92000
85766,2022,4638.95,2,40000
85767,2022,4037.42,0,140083
85768,2022,3475.92,0,359339
85769,2022,4996.45,0,217001
85770,2022,3781.27,0,125167
85771,2022,2493.53,2,170402
85772,2022,2124.55,2,343120
85773,2022,3724.77,0,13116
85774,2022,4155.68,1,205311
85776,2022,2159.64,0,562500
85778,2022,4371.45,0,133000
85780,2022,2385.47,0,24529
85781,2022,4525.23,0,55600
85782,2022,2008.16,2,52001
85783,2022,2248.13,0,73001
85784,2022,4109.07,0,58201
85787,2022,4045.49,0,125526
85788,2022,1948.21,0,70805
85789,2022,4513.2,0,81501
85805,2022,2067.7,0,137800
85806,2022,2022.39,1,235281
85807,2022,2184.47,2,184466
85808,2022,1902.15,0,150500
85809,2022,2327.14,2,380500
85810,2022,2287.6,1,111202
85813,2022,3655.42,0,26191
85815,2022,2218.85,0,500050
85816,2022,2436.64,0,121710
85817,2022,2527.73,0,27547
85819,2022,2267.64,0,37200
85820,2022,2259.25,2,141851
85821,2022,2558.61,0,178000
85822,2022,2685.96,0,227000
85824,2022,2372.72,1,222979
85825,2022,2753.67,0,274690
85827,2022,2838.5,2,305017
85828,2022,2935.66,0,205000
85830,2022,2388.53,2,209001
85831,2022,2662.49,0,16182
85832,2022,2509.12,1,59164
85833,2022,2453,2,180040
85834,2022,2063.5,2,1378999
85835,2022,2097.25,3,151563
85836,2022,1997.85,1,302746
85837,2022,2241.1,0,182407
85838,2022,1769.2,0,128805
85839,2022,2289.2,3,839011
85840,2022,1814.88,0,220285
85841,2022,2166.93,2,1004336
85842,2022,4025.24,0,111485
85843,2022,2060.45,3,187947
85849,2022,1949.93,1,452421
85850,2022,2449.23,1,15122
85851,2022,2146.07,0,190040
85852,2022,2208.84,0,103029
85853,2022,2067.83,0,167210
85854,2022,3383.14,0,1200
85855,2022,2618.5,0,34134
85857,2022,3383.14,0,685493
85858,2022,2025,0,32010
85859,2022,2025,1,149001
85861,2022,1913.94,0,60000
85862,2022,2547.7,0,30000
85864,2022,2167.98,3,90000
85865,2022,5775.01,0,53332
85866,2022,2559.1,0,261015
85867,2022,5110.13,0,315415
85869,2022,1883.18,0,141050
85871,2022,2539.29,0,19008
85872,2022,2416.28,0,141698
85873,2022,2065.18,0,400150
85874,2022,4366.98,0,29398
85875,2022,2528.1,0,137831
85876,2022,2464.39,3,444047
85877,2022,4592.3,2,293301
85878,2022,1849.94,4,87500
85879,2022,3489.78,0,342708
85880,2022,3547.56,1,15354
85881,2022,2120.32,2,891501
85882,2022,3344.16,0,38001
85883,2022,4123.97,0,146106
85884,2022,2081.59,1,1219999
85886,2022,2092.19,3,172400
85887,2022,2618.5,0,433047
85888,2022,2236.25,0,63191
85890,2022,2495.93,0,57350
85894,2022,4034.87,2,99088
85895,2022,1791.15,1,158101
85896,2022,2096.94,0,238700
85897,2022,2063.26,2,780052
85898,2022,5024.59,0,179150
85899,2022,4595.27,0,69101
85901,2022,4416.85,0,33816
85902,2022,2633.74,0,217501
85903,2022,4450.66,0,45409
85904,2022,3966.39,0,65891
85905,2022,2119.32,1,48001
85906,2022,4014.61,0,66170
85908,2022,2202.09,3,370400
85909,2022,3939.06,1,16001
85910,2022,3604.06,0,129867
85911,2022,3605.38,0,303031
85912,2022,3904.02,0,287341
85914,2022,1974.22,0,326210
85915,2022,3979,0,316220
85916,2022,3790.66,0,12702
85917,2022,2175.49,1,204255
85919,2022,1909.87,0,85234
85920,2022,2764.78,0,81833
85921,2022,4249.98,1,47910
85922,2022,4217.53,0,95920
85923,2022,4562.42,0,127500
85924,2022,2086.95,0,25000
85925,2022,2208.84,0,50000
85926,2022,1883.18,0,52000
85927,2022,3895.26,0,254550
85928,2022,2196.45,1,179063
85929,2022,1874.44,0,131525
85930,2022,1861.5,0,196948
85931,2022,2319.74,2,612613
85932,2022,3620.85,1,117337
85933,2022,2242.76,0,188600
85934,2022,2443.15,0,265185
85935,2022,2128.12,1,391672
85937,2022,2199.45,0,174485
85938,2022,2067.5,2,107001
85939,2022,4449.89,0,11448
85940,2022,2005.05,0,12725
85941,2022,2373.28,0,11448
85942,2022,2373.28,0,11448
85943,2022,3587.32,0,118057
85944,2022,1816.83,0,172037
85945,2022,2095.8,1,211850
85946,2022,1727.41,2,262232
85947,2022,1799.51,0,77952
85948,2022,2209.71,0,120050
85949,2022,2433.29,5,1102001
85950,2022,3398.92,0,128211
85951,2022,1747.95,1,120001
85952,2022,2555.47,0,51614
85953,2022,3630.52,0,781292
85954,2022,2202.09,1,353350
85955,2022,2077.14,1,856405
85958,2022,1946,2,187908
85959,2022,4002.07,0,148093
85960,2022,2407.57,3,114740
85961,2022,3613.66,0,130083
85962,2022,1791.15,1,225900
85964,2022,2193.81,2,178522
85965,2022,1740.55,2,93012
85966,2022,3750.78,0,50784
85967,2022,4304.85,0,26102
85968,2022,1931.75,0,215204
85969,2022,2208.84,0,65694
85970,2022,1813.99,1,50061
85971,2022,3487.76,3,205001
85972,2022,1893.74,0,90120
85973,2022,1989.56,1,103073
85974,2022,1837.75,0,206609
85975,2022,4219.38,0,598120
85976,2022,3688.47,0,25017
85977,2022,3106.49,0,88314
85978,2022,3835.96,0,94004
85979,2022,4128.17,0,80000
85980,2022,3136.61,2,278000
85981,2022,2033.15,0,54199
85982,2022,4230.2,0,130000
85983,2022,1799.51,0,116640
85984,2022,3263.98,0,164029
85985,2022,2060.45,3,101395
85986,2022,2319.74,1,109745
85987,2022,1871.49,0,198682
85988,2022,2630.58,0,88560
85989,2022,3630.52,0,117505
85990,2022,4520.75,0,56551
85991,2022,1750.88,0,55000
85992,2022,2427.74,1,24000
85993,2022,1928.76,0,326000
85994,2022,2128.12,3,86060
85995,2022,2183.63,1,36200
85996,2022,2016.1,1,726605
85997,2022,2001.01,0,92658
85998,2022,1965.06,1,910600
85999,2022,1569.37,0,110000
86000,2022,2389.34,4,165999
86001,2022,1691.78,0,62150
86002,2022,2120.32,0,62972
86003,2022,1641.22,0,40006
86004,2022,3949.92,0,264503
86005,2022,4016.47,0,148229
86006,2022,2014.4,0,79545
86007,2022,2055.59,0,288000
86008,2022,2406.07,0,152200
86009,2022,2202.09,2,274130
86010,2022,2400.44,1,240826
86012,2022,2444.73,0,79508
86013,2022,2140.93,0,143452
86014,2022,3973.72,0,63335
86015,2022,2219.1,1,131000
86016,2022,2110.47,0,360934
86017,2022,1913.94,0,90000
86018,2022,3970.68,0,342400
86019,2022,3990.23,2,156205
86023,2022,2263.86,1,324000
86024,2022,2282.59,2,192500
86025,2022,2557.98,0,80000
86026,2022,3654.97,0,26030
86027,2022,5159.89,0,131000
86028,2022,2308.97,1,370003
86029,2022,2469.24,2,367500
86030,2022,2067.83,1,215340
86031,2022,2067.83,1,250000
86032,2022,4259.99,1,132000
86033,2022,2110.47,2,78001
86034,2022,2106.72,3,202252
86035,2022,2035.09,0,59033
86036,2022,2155.99,1,95103
86037,2022,5166.74,0,96200
86038,2022,2077.47,0,150003
86040,2022,2047.49,3,8000
86041,2022,2067.63,1,82020
86042,2022,2593.62,2,230053
86043,2022,2161.82,3,463958
86044,2022,1896.73,0,28664
86046,2022,2034.23,0,108012
86047,2022,2110.61,0,79027
86048,2022,3916.94,0,18133
86049,2022,3916.94,0,47879
86050,2022,2042.25,0,366351
86051,2022,3343.67,1,146772
86052,2022,2460.65,1,225410
86053,2022,3916.25,0,121213
86054,2022,3886.67,1,231631
86056,2022,3735.09,0,348024
86057,2022,2690.16,3,28522
86058,2022,4399.85,0,303600
86078,2022,4383.43,0,61500
86080,2022,2550.06,1,256002
86081,2022,3775.76,0,40000
86083,2022,2585.95,0,16854
86085,2022,1971.28,0,203640
86086,2022,2335.25,1,60000
86087,2022,2101.14,2,45000
86090,2022,2189.41,0,114300
86091,2022,2750.83,0,0
86093,2022,2052.36,0,0
86095,2022,2091.38,4,0
86096,2022,2299.3,2,56000
86097,2022,2060.28,2,75000
86098,2022,2182.63,0,25000
86099,2022,2947.5,0,61100
86100,2022,1606.68,0,10400
86102,2022,2192.82,1,159209
86103,2022,1979.54,1,58900
86112,2022,2504.03,2,97000
86113,2022,2485.68,0,176272
86114,2022,2585.37,1,372040
86115,2022,1975.18,0,133550
86116,2022,2932.41,0,61200
86117,2022,2374.46,2,266021
86118,2022,2832.69,0,44000
86119,2022,2187.89,0,31000
86120,2022,1995.23,4,6500
86121,2022,2098.51,0,136000
86122,2022,2181.41,2,736520
86123,2022,2716.35,2,361905
86124,2022,2636.92,0,130110
86125,2022,2586.47,2,211870
86126,2022,2466.59,2,188025
86127,2022,2207.9,1,205000
86129,2022,2478.13,2,176044
86130,2022,3126.83,0,45000
86131,2022,2576.63,0,97482
86132,2022,2823.66,2,350000
86133,2022,2347.89,0,0
86134,2022,2933.73,0,227502
86136,2022,2290.43,2,0
86137,2022,2295.13,2,103000
86138,2022,2098.51,2,300073
86139,2022,2563.19,0,88501
86140,2022,2369.8,3,126243
86141,2022,2522.14,2,207002
86142,2022,2347.89,0,11448
86143,2022,2821.84,0,49044
86145,2022,2736.93,0,390037
86146,2022,2759.29,0,216701
86147,2022,2273.18,1,220500
86148,2022,2271.55,0,200002
86150,2022,2336.7,1,100000
86152,2022,2195.89,2,112000
86153,2022,3251.56,0,116203
86155,2022,2674.48,1,168900
86156,2022,2631.65,1,300000
86157,2022,2461.57,3,290784
86158,2022,3675.87,0,60000
86159,2022,2201.93,2,350548
86160,2022,2860.11,0,157209
86161,2022,2786.96,0,78803
86162,2022,2276.12,4,126000
86163,2022,3855.55,0,28000
86164,2022,2337.4,0,95290
86165,2022,2406.33,0,79821
86166,2022,2964.2,0,112010
86167,2022,3073.2,2,341700
86168,2022,2694.98,1,165100
86169,2022,2480.54,0,110496
86170,2022,2405.95,2,195472
86171,2022,2392.1,0,264790
86172,2022,3256.09,0,79904
86173,2022,3156.83,0,161055
86174,2022,2924.84,2,109555
86176,2022,2873.46,0,0
86178,2022,2333.26,1,415265
86179,2022,1918.98,1,381750
86180,2022,1653.78,0,115000
86181,2022,2140.46,0,175000
86182,2022,2649.13,0,280761
86183,2022,1938.51,1,14900
86184,2022,1877.63,3,89810
86185,2022,1721.5,0,97182
86186,2022,1836.02,2,175000
86187,2022,1704.17,0,400
86188,2022,1955.02,0,90010
86189,2022,2042.04,0,290002
86190,2022,1629.19,1,66800
86191,2022,2072.9,0,110002
86192,2022,2145.4,0,37418
86193,2022,1532.57,0,16225
86194,2022,1691.67,0,45156
86195,2022,2266.65,0,41766
86196,2022,2187.12,2,975048
86197,2022,1966.98,0,164994
86198,2022,2332.75,3,122090
86199,2022,2547.81,0,36500
86200,2022,2410.83,0,307561
86201,2022,1855.4,0,109797
86202,2022,2396.76,0,80111
86203,2022,2507.28,1,65010
86204,2022,2023.37,1,210222
86205,2022,2544.79,2,69501
86206,2022,1763.07,0,34774
86207,2022,2507.28,0,160108
86208,2022,1559.33,0,200010
86209,2022,1820.94,3,59840
86210,2022,3318.06,0,10384
86211,2022,4681.82,0,102731
86212,2022,5394.66,0,7634
86213,2022,2205.01,0,65000
86215,2022,3772.15,0,119864
86216,2022,3372.89,0,45051
86217,2022,3372.89,0,114076
86218,2022,3761.63,0,36041
86220,2022,3786.75,0,99502
86225,2022,3722.05,0,52811
86226,2022,3902.94,0,124100
86227,2022,4075.96,0,166153
86228,2022,3585.99,1,124406
86229,2022,2142.04,0,118269
86230,2022,1709.36,1,39400
86231,2022,2116.93,0,90000
86232,2022,4769.53,0,131592
86233,2022,3585.99,0,65701
86235,2022,4622.19,0,50000
86236,2022,3943.29,0,195263
86237,2022,4331.1,0,28000
86239,2022,4506.46,0,24
86240,2022,4680.81,0,65002
86243,2022,1837.45,1,276712
86245,2022,3781.19,1,409702
86249,2022,2844.84,0,36000
86250,2022,2906.57,0,10003
86251,2022,2703.47,4,90012
86252,2022,2411.19,0,15000
86253,2022,2216.21,0,35000
86254,2022,2398.72,2,15000
86256,2022,2530.96,2,286388
86257,2022,2542.77,0,155107
86258,2022,2160.06,2,186056
86259,2022,2293.88,1,9961
86260,2022,2259.24,0,149636
86262,2022,2754.33,2,311225
86264,2022,2109.98,1,48000
86265,2022,2061.38,0,83653
86270,2022,3544.18,0,224334
86272,2022,3266.94,1,256516
86273,2022,3409.7,0,108418
86274,2022,4112.25,0,419214
86278,2022,3918.62,0,258472
86280,2022,2670.17,0,45021
86281,2022,4041.26,0,95794
86282,2022,2522.54,1,262817
86283,2022,3409.7,0,255327
86285,2022,4120.74,0,33720
86286,2022,2230.05,3,101400
86287,2022,3664.7,0,29681
86290,2022,1591.84,2,277101
86291,2022,1872.13,0,50001
86292,2022,2314.22,3,154750
86293,2022,2457.75,0,95501
86296,2022,3842.2,0,175720
86301,2022,3320.92,0,111685
86302,2022,2185.2,0,84245
86303,2022,2649.45,5,25000
86304,2022,1990.52,0,13401
86305,2022,2541.24,0,32000
86306,2022,2391.68,2,70001
86307,2022,3019.44,3,50001
86308,2022,2541.64,3,30000
86313,2022,2779.24,2,170132
86314,2022,2658.25,0,22068
86315,2022,2041.22,0,20354
86316,2022,2441.46,0,14466
86317,2022,2984.56,0,232052
86318,2022,2620.13,2,616777
86319,2022,1891.37,1,93581
86320,2022,1692.57,0,51400
86321,2022,2129.54,0,68705
86322,2022,2112.68,0,13050
86323,2022,2803.34,2,26000
86324,2022,3961.47,0,19506
86325,2022,3357.23,0,44994
86326,2022,3438.08,0,36204
86327,2022,3930.19,0,12834
86328,2022,3689.28,0,16344
86331,2022,3357.23,0,52610
86347,2022,3082.7,0,26810
86348,2022,3082.7,0,14982
86349,2022,2053.09,0,33300
86350,2022,3082.7,0,36001
86351,2022,3082.7,0,36001
86353,2022,2179.63,1,519826
86354,2022,5300.3,0,55001
86355,2022,4151.94,0,22455
86356,2022,3754.64,0,212755
86359,2022,2212.38,2,180050
86360,2022,3445.54,0,260126
86361,2022,1901.43,4,75089
86362,2022,1865.71,3,241474
86363,2022,2387.65,1,128775
86366,2022,1779.71,1,60000
86368,2022,3818.46,1,85275
86369,2022,4497.4,0,369005
86370,2022,4505.71,0,15338
86371,2022,3818.46,0,12047
86372,2022,2000.66,0,116610
86373,2022,3520.39,0,112666
86374,2022,1901.43,0,90010
86375,2022,3800.6,0,245526
86377,2022,2078.29,2,40000
86378,2022,3772.15,0,143736
86379,2022,3772.15,0,271976
86382,2022,3097.08,0,26791
86383,2022,3097.08,0,22162
86385,2022,3504.04,0,37247
86387,2022,1777.44,0,94620
86388,2022,2310.39,0,14500
86390,2022,4697.48,0,0
86391,2022,3097.08,0,193
86392,2022,1992.49,2,45001
86393,2022,2219.89,0,23250
86394,2022,1898.22,1,134470
86395,2022,2606.46,0,201601
86396,2022,3990.55,0,285236
86397,2022,3504.04,0,104603
86398,2022,2536.33,3,191079
86399,2022,1725.08,0,83508
86400,2022,1848.5,2,19700
86401,2022,2476.06,0,105101
86404,2022,2623.78,1,26000
86405,2022,2286.34,0,44103
86410,2022,2404.05,1,167837
86411,2022,2836.14,1,80032
86412,2022,3908.9,0,0
86413,2022,2399.2,0,60000
86416,2022,2335.06,4,20200
86417,2022,2748.77,2,346785
86418,2022,2922.61,0,80309
86420,2022,3279.97,0,74032
86421,2022,3441.41,2,223801
86422,2022,2576.96,2,332005
86425,2022,2475.66,0,342101
86426,2022,2744.25,0,50893
86427,2022,1701.45,3,241401
86428,2022,2473.01,2,117000
